pokemon1,pokemon2,move,helper
Golisopod,Golisopod,"The best move is Triple First Impression. Priority wins here. The non-priority person can choose to switch into a Dragonite/Primarina if they want to save Golisopod. But while switching to Primarina, the priority person does Razor Shell and gets Primarina down by getting one Moonblast only. If it's Dragonite, you got nothing to think; you can switch freely as the drop won't make Golisopod kill Dragonite.",rahhla_coarster
Golisopod,Metagross,"The best move to use is Sucker Punch + Sucker Punch + First Impression. You win as long as Metagross isn't Rash. If you are 31 HP 31 SpDef, you tank Rash Metagross, so you win no matter what. If you feel like Golisopod will die, and you need Golisopod for the rest of the matchup, if there is something like a Mamoswine in the back, you can catch a Hyper Beam on a Dragapult.",rahhla_coarster
Golisopod,Primarina,"The best move to use is Razor Shell + First Impression. If you get a drop, you leave Primarina at 80-90 HP. If you don't, you leave Primarina at 120 HP. If you want to save Golisopod for the rest of the matchup, you can switch into something like Metagross/Braviary (if he does Icy Wind, you're dead, so it's a 50-50) and do the move, then First Impression kill, as you get enough damage from Metagross/Braviary.",rahhla_coarster
Golisopod,Garchomp,"The best move to use is Triple First Impression. If you are Adamant and sure the opponent is not Impish Garchomp, you can choose to try your luck on Razor Shell because if you get a drop, you only take the damage of 1 Dragon Rush. If you aren't Adamant Mint, you take 2 Dragon Rush damage no matter what. If you are Adamant and the opponent is Impish Garchomp, you still take 2 Dragon Rush. Impish Garchomp can kill Golisopod if Golisopod is switched into it. Adamant Golisopod can kill non-Impish Garchomp if Golisopod is switched in and it gets Razor drop; otherwise, it dies via Dragon Rush 3KO.",rahhla_coarster
Golisopod,Dragapult,"The best move to use is two Sucker Punch. It kills, so go straight! Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one, as no one will stay in with Dragapult against Golisopod. So, you can do the 5050 of Sucker Punch / Razor Shell and switch in something else if he's switching.",rahhla_coarster
Golisopod,Dragonite,"The best move would be Razor Shell + Sucker Punch + First Impression. You lose no matter what, so it's suggested to switch in something like Metagross to do some damage and kill it off with Golisopod.",rahhla_coarster
Golisopod,Braviary,"The best move would be Sucker Punch. Braviary OHKOs Golisopod without taking damage unless it's an Impish Golisopod with good stats. So if you are an Impish Golisopod and sure the opponent is not Ada Braviary, you can stay in and use Razor Shell, and if you get a drop, kill it if you have something faster than Braviary in the back. Or you can choose to switch into something like a Metagross to kill Braviary or take the 5050 to switch into a Rhyperior if you have one, whether he will do Superpower/Sky Attack. You can't kill by staying in unless you have priority and have something like a Mamoswine/Galarian Darmanitan in the back to kill with the damage from Sucker Punch.",rahhla_coarster
Golisopod,Kommo-o,"The best move to use would be Mud Shot spam and kill it with something in the back, as anything like Dragonite/Dragapult/Garchomp/Primarina would be faster than Kommo-o as it is Mud-Shotted. If you want to save Golisopod, you can switch into something like a Primarina/Unfezant.",rahhla_coarster
Golisopod,Grimmsnarl,"The best move to use would be two First Impression. It kills, so go straight! The opponent might switch in Primarina/Dragonite/Braviary if he has one, so it would be good if you did Razor Shell first turn in case they decide to switch.",rahhla_coarster
Golisopod,Salamence,"The best move would be Razor Shell + Sucker Punch. You can't really switch in anything much because Salamence can either use Outrage or Fly, so you can't switch in anything like Primarina/Dragons. You can do the 5050 of switching in a Metagross, and he using Outrage, a Meteor Mash + Bullet Punch + Sucker Punch of Golisopod kills Salamence.",rahhla_coarster
Golisopod,Arcanine,"The best move to use is Razor Shell. It kills, so no worries! If it doesn't kill, you can do a Sucker Punch / First Impression along with that.",rahhla_coarster
Golisopod,Sneasler,"The best move would be two Razor Shell. It kills, so no worries! Switching in any Pokemon in Razor Shell would be a blunder by the opponent, so you go straight!",rahhla_coarster
Golisopod,Kangaskhan,"The best move would be two First Impression. Golisopod wins no matter what, but the drop decides whether Golisopod takes damage before dying. Ada Golisopod doesn't kill Impish Kangaskhan via First Impression 2KO. You need a Razor drop to kill Impish Kangaskhan without taking 2 Last Resort. If you're non-Ada Golisopod, you need a Razor drop to win without taking 2 Last Resort damage. If the opponent has Ada Kangaskhan, and you're non-Ada/Impish Golisopod, Kangaskhan wins if you don't get a Razor drop.",rahhla_coarster
Golisopod,Feraligatr,"The best move would be Triple First Impression. It kills, so no worries! Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back, so you can do the 5050 of First Impression / Razor Shell and switch in something else if he's switching.",rahhla_coarster
Golisopod,Mamoswine,"The best move to use would be Razor Shell + First Impression. It kills, so no worries! Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back while you are doing First Impression, so you can do the 5050 of First Impression / Razor Shell, or you can decide to cover up the damage with a middle Pokemon like Dragapult so you can kill if he switched in any Pokemon like that and also kill the Mamoswine.",rahhla_coarster
Golisopod,Pyroar,"The best move would be Razor Shell. It OKOs, so no worries!",rahhla_coarster
Golisopod,Delphox,"The best move would be Razor Shell. It OKOs, so no worries!",rahhla_coarster
Golisopod,Haxorus,"The Best move would be two First Impression. It kills, so no worries! Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back, so you can do the 5050 of First Impression / Razor Shell and switch in something else if he's switching like Metagross.",rahhla_coarster
Golisopod,Spiritomb,"The best move would be two Razor Shell. It kills, so no worries!",rahhla_coarster
Golisopod,Darmanitan,"The best move would be Razor Shell + Sucker Punch. It kills, so no worries! Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back, so you can do the 5050 of Sucker Punch / Razor Shell and switch in something else if he's switching.",rahhla_coarster
Golisopod,Falinks,"The best move would be Razor Shell spam. He can No Retreat spam, so it is recommended to switch on turn 1 into a Dragonite/Primarina/Dragapult if you have one.",rahhla_coarster
Golisopod,Bewear,"The best move would be Razor Shell spam. Bewear wins anyways, so if you have something in the back that can kill it after the chip damage of Golisopod, like Dragapult/Braviary/Primarina/Garchomp, it would be good. Or you can just Mud Shot if the Pokemon in the back is the same base speed like Grimmsnarl/Primarina, and you're non-priority.",rahhla_coarster
Golisopod,Galarian Darmanitan,"The best move would be two First Impression. It kills, so no worries! Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back, so you can do the 5050 of First Impression / Razor Shell and switch in something else if he's switching.",rahhla_coarster
Golisopod,Drednaw,"The best move would be to switch in something like a Metagross/Sneasler/Garchomp. Or you can choose to stay in and do First Impression and cover up the damage with something in the back faster than Drednaw, like Dragonite/Garchomp.",rahhla_coarster
Golisopod,Staraptor,"The best move would be Razor Shell + Sucker Punch. Recommended to switch to something like Metagross/Dragapult (really a 50-50 of Close Combat or Brave Bird; it's optional) and do chip damage and kill with Sucker. Or you can have something in the back with a priority move or something faster than Staraptor, like Dragapult, to cover up the damage.",rahhla_coarster
Golisopod,Sirfetch'd,"The best move would be Razor Shell + First Impression. Sirfetch'd 2KOs, so you can choose to switch in a Metagross/Dragapult/Braviary if you want to keep Goliath alive.",rahhla_coarster
Golisopod,Porygon-Z,"The best move would be First Impression. Goliath can't tank max Special Attack Modest Porygon-Z unless it has 31 HP and 31 SpDef, so you can choose to switch into a Metagross/Dragapult or cover up the damage by using anything faster that kills Porygon-Z.",rahhla_coarster
Golisopod,Archeops,"The best move would be Razor Shell. It OHKOs, so no worries!",rahhla_coarster
Golisopod,Cryogonal,"The best move would be two First Impression. Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back, so you can do the 5050 of First Impression / Razor Shell and switch in something else like Metagross if he's switching.",rahhla_coarster
Golisopod,Tyrantrum,"The best move would be First Impression. Tyrantrum OHKOs Goliath, so you can choose to either switch in a Metagross (5050, to be honest, he can use Earthquake also), or you can choose to kill with the Pokemon in the back of Goliath if it's faster than Tyrantrum, for example, Garchomp, Golisopod, Braviary, Dragonite, etc.",rahhla_coarster
Golisopod,Rhyperior,"The best move would be Razor Shell. If both are max speed and speed-minted, priority wins. If one is speed-minted and another is not speed-minted, speed-mint wins. If both are Adamant, priority wins. Goliath, however, always gets First Impression damage. You can then kill it with a Metagross/Garch if you have it in the back. Switching into Garchomp/Metagross is also possible if Goliath needs to be saved.",rahhla_coarster
Golisopod,Rillaboom,"The best move would be First Impression + First Impression. It kills, so no worries! Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back, so you can do the 5050 of First Impression / Razor Shell and switch in something else if he's switching like Metagross.",rahhla_coarster
Golisopod,Ursaluna,"The best move is Razor Shell + First Impression. It kills, so no worries! Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back, so you can do the 5050 of First Impression / Razor Shell and switch in something else if he's switching.",rahhla_coarster
Golisopod,Tauros,"The best move would be Razor Shell + First Impression. It kills, so no worries. Or two First Impression works too; Razor Shell is just to prevent a switch on turn 1.",rahhla_coarster
Golisopod,Baxcalibur,"The best move would be First Impression spam. It kills Baxcalibur in like a maximum of 3 turns, so no worries. You can switch into Primarina or Dragonite or Braviary if he has it, and you can switch in something else if he's switching, like Metagross.",rahhla_coarster
Golisopod,Scream Tail,"The best move would be First Impression spam. Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back, so you can do the 5050 of First Impression / Razor Shell and switch in something else if he's switching, like Metagross.",rahhla_coarster
Golisopod,Gholdengo,"The best move would be Sucker Punch + Sucker Punch. It kills, so no worries. Beware the opponent can switch into Primarina or Dragonite or Braviary if he has one in the back, so you can do the 5050 of First Impression / Razor Shell and switch in something else if he's switching, like Metagross.",rahhla_coarster
Golisopod,Dondozo,"The best move to use is First Impression spam. It kills after some turns, so no worries.",rahhla_coarster
Golisopod,Iron Treads,"The best move would be Razor Shell + Sucker Punch. It kills, so no worries. Make sure to have something in the back like Dragapult to cover up the damage if the opponent switches in a Dragonite/Primarina/Braviary.",rahhla_coarster
Golisopod,Iron Thorns,The best move would be Razor Shell + Sucker Punch. You tank as long as decent Goli with about 285 HP and 26+ defense IV (not really that is the lowest but yeah about this much tanks). Good Iron Thorns tanks Goli if Goli isn't Adamant and doesn't get Razor drop.,rahhla_coarster
